/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C001P017R001A045.skeleton,45,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P019R001A018.skeleton,18,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C002P009R001A035.skeleton,35,9
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P007R001A037.skeleton,37,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P019R001A042.skeleton,42,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P019R001A043.skeleton,43,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C002P004R001A030.skeleton,30,4
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C002P021R001A045.skeleton,45,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P008R001A017.skeleton,17,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C001P011R001A011.skeleton,11,11
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P017R001A004.skeleton,4,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P038R001A037.skeleton,37,38
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C001P008R001A034.skeleton,34,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P025R001A036.skeleton,36,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P007R001A031.skeleton,31,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C001P020R001A035.skeleton,35,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P017R001A020.skeleton,20,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C001P017R001A009.skeleton,9,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P016R001A008.skeleton,8,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C003P008R001A002.skeleton,2,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C003P017R001A016.skeleton,16,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C003P016R001A030.skeleton,30,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C001P025R001A003.skeleton,3,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P019R001A037.skeleton,37,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P017R001A025.skeleton,25,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P018R001A013.skeleton,13,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P027R001A014.skeleton,14,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C003P040R001A027.skeleton,27,40
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P019R001A021.skeleton,21,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P019R001A003.skeleton,3,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P018R001A046.skeleton,46,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P019R001A012.skeleton,12,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P007R001A016.skeleton,16,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C001P019R001A010.skeleton,10,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P032R001A026.skeleton,26,32
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P037R001A039.skeleton,39,37
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C001P015R001A049.skeleton,49,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P028R001A029.skeleton,29,28
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P015R001A016.skeleton,16,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C003P015R001A003.skeleton,3,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C003P017R001A020.skeleton,20,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C002P018R001A038.skeleton,38,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P038R001A028.skeleton,28,38
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P018R001A042.skeleton,42,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C003P019R001A026.skeleton,26,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P007R001A019.skeleton,19,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P016R001A005.skeleton,5,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C001P017R001A030.skeleton,30,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C003P003R001A010.skeleton,10,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P025R001A003.skeleton,3,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P022R001A010.skeleton,10,22
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C002P008R001A044.skeleton,44,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C001P016R001A037.skeleton,37,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P014R001A042.skeleton,42,14
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P025R001A012.skeleton,12,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P019R001A045.skeleton,45,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P038R001A044.skeleton,44,38
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C002P007R001A028.skeleton,28,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C001P010R001A014.skeleton,14,10
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P019R001A028.skeleton,28,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C003P015R001A047.skeleton,47,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P001R001A034.skeleton,34,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C001P008R001A017.skeleton,17,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P019R001A032.skeleton,32,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P039R001A024.skeleton,24,39
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C002P007R001A026.skeleton,26,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P016R001A048.skeleton,48,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P019R001A017.skeleton,17,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P023R001A020.skeleton,20,23
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P007R001A029.skeleton,29,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C001P022R001A016.skeleton,16,22
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C003P035R001A005.skeleton,5,35
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P038R001A042.skeleton,42,38
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P029R001A017.skeleton,17,29
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P016R001A032.skeleton,32,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P001R001A023.skeleton,23,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P031R001A048.skeleton,48,31
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C002P015R001A024.skeleton,24,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C002P010R001A046.skeleton,46,10
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C001P016R001A044.skeleton,44,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P017R001A033.skeleton,33,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P019R001A020.skeleton,20,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P007R001A016.skeleton,16,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P007R001A022.skeleton,22,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C002P006R001A021.skeleton,21,6
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P015R001A020.skeleton,20,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C003P020R001A048.skeleton,48,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P002R001A037.skeleton,37,2
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P019R001A047.skeleton,47,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C002P020R001A038.skeleton,38,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P025R001A006.skeleton,6,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C002P016R001A044.skeleton,44,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C001P008R001A005.skeleton,5,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C001P009R001A018.skeleton,18,9
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C001P009R001A044.skeleton,44,9
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C003P004R001A029.skeleton,29,4
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P037R001A021.skeleton,21,37
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P017R001A036.skeleton,36,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P019R001A048.skeleton,48,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C001P007R001A030.skeleton,30,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P019R001A044.skeleton,44,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C002P007R001A006.skeleton,6,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C003P019R001A019.skeleton,19,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P015R001A003.skeleton,3,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C001P017R001A022.skeleton,22,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C002P008R001A017.skeleton,17,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P031R001A012.skeleton,12,31
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P025R001A044.skeleton,44,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P025R001A023.skeleton,23,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P007R001A034.skeleton,34,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P018R001A015.skeleton,15,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C001P016R001A005.skeleton,5,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P002R001A042.skeleton,42,2
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C001P019R001A049.skeleton,49,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P025R001A021.skeleton,21,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C003P018R001A027.skeleton,27,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C002P037R001A037.skeleton,37,37
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C003P016R001A018.skeleton,18,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C003P007R001A003.skeleton,3,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C002P012R001A003.skeleton,3,12
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C003P008R001A012.skeleton,12,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P025R001A045.skeleton,45,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C001P005R001A007.skeleton,7,5
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P017R001A035.skeleton,35,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P016R001A020.skeleton,20,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P019R001A013.skeleton,13,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P015R001A028.skeleton,28,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C002P015R001A016.skeleton,16,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P008R001A035.skeleton,35,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P015R001A046.skeleton,46,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P017R001A026.skeleton,26,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C002P008R001A048.skeleton,48,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C003P018R001A003.skeleton,3,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P026R001A010.skeleton,10,26
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P004R001A047.skeleton,47,4
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P003R001A038.skeleton,38,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P015R001A036.skeleton,36,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P019R001A043.skeleton,43,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P037R001A030.skeleton,30,37
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P008R001A046.skeleton,46,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C002P014R001A027.skeleton,27,14
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P026R001A042.skeleton,42,26
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P039R001A034.skeleton,34,39
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P008R001A039.skeleton,39,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P022R001A047.skeleton,47,22
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P021R001A034.skeleton,34,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C002P016R001A007.skeleton,7,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P015R001A045.skeleton,45,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C001P007R001A031.skeleton,31,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C001P008R001A012.skeleton,12,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P015R001A001.skeleton,1,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P016R001A023.skeleton,23,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C001P007R001A038.skeleton,38,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C003P003R001A045.skeleton,45,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P008R001A042.skeleton,42,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C003P008R001A047.skeleton,47,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P019R001A014.skeleton,14,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P019R001A046.skeleton,46,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C003P016R001A042.skeleton,42,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C001P024R001A028.skeleton,28,24
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C002P007R001A048.skeleton,48,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C002P018R001A022.skeleton,22,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P016R001A014.skeleton,14,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P019R001A042.skeleton,42,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C001P001R001A049.skeleton,49,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C001P016R001A042.skeleton,42,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P027R001A014.skeleton,14,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P004R001A009.skeleton,9,4
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P008R001A014.skeleton,14,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P016R001A003.skeleton,3,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P032R001A023.skeleton,23,32
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P015R001A032.skeleton,32,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P007R001A042.skeleton,42,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P022R001A028.skeleton,28,22
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P025R001A003.skeleton,3,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P025R001A019.skeleton,19,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P028R001A025.skeleton,25,28
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C003P019R001A037.skeleton,37,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C001P007R001A024.skeleton,24,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C002P007R001A021.skeleton,21,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C001P015R001A045.skeleton,45,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P019R001A017.skeleton,17,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P034R001A012.skeleton,12,34
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P001R001A045.skeleton,45,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C001P020R001A011.skeleton,11,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P021R001A028.skeleton,28,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C002P020R001A024.skeleton,24,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C003P003R001A006.skeleton,6,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C003P025R001A024.skeleton,24,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C001P007R001A049.skeleton,49,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P035R001A030.skeleton,30,35
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P008R001A037.skeleton,37,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C002P020R001A016.skeleton,16,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C002P003R001A012.skeleton,12,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P017R001A041.skeleton,41,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P013R001A017.skeleton,17,13
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P013R001A019.skeleton,19,13
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C002P015R001A017.skeleton,17,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P016R001A034.skeleton,34,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P017R001A013.skeleton,13,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P007R001A014.skeleton,14,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P008R001A004.skeleton,4,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C003P009R001A030.skeleton,30,9
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C001P025R001A043.skeleton,43,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C002P008R001A006.skeleton,6,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P028R001A021.skeleton,21,28
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C002P020R001A027.skeleton,27,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P007R001A014.skeleton,14,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P008R001A047.skeleton,47,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P025R001A004.skeleton,4,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P039R001A027.skeleton,27,39
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C003P018R001A002.skeleton,2,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P015R001A009.skeleton,9,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C001P007R001A005.skeleton,5,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C002P040R001A001.skeleton,1,40
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P001R001A010.skeleton,10,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P015R001A012.skeleton,12,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P028R001A010.skeleton,10,28
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P002R001A041.skeleton,41,2
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P016R001A016.skeleton,16,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C002P007R001A017.skeleton,17,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P016R001A037.skeleton,37,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P013R001A001.skeleton,1,13
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P018R001A041.skeleton,41,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P017R001A017.skeleton,17,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P017R001A037.skeleton,37,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C001P015R001A046.skeleton,46,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P018R001A009.skeleton,9,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P014R001A043.skeleton,43,14
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P018R001A040.skeleton,40,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P016R001A025.skeleton,25,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C001P003R001A020.skeleton,20,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P015R001A047.skeleton,47,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P027R001A015.skeleton,15,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C002P039R001A015.skeleton,15,39
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P015R001A032.skeleton,32,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P025R001A014.skeleton,14,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P016R001A005.skeleton,5,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C001P007R001A005.skeleton,5,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P016R001A027.skeleton,27,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C002P020R001A002.skeleton,2,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P007R001A003.skeleton,3,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P019R001A020.skeleton,20,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P019R001A033.skeleton,33,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C003P019R001A024.skeleton,24,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P025R001A042.skeleton,42,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C003P034R001A020.skeleton,20,34
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C003P020R001A049.skeleton,49,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C002P007R001A006.skeleton,6,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P017R001A017.skeleton,17,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P010R001A032.skeleton,32,10
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P015R001A017.skeleton,17,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P018R001A006.skeleton,6,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C001P007R001A020.skeleton,20,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C001P008R001A014.skeleton,14,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P019R001A022.skeleton,22,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C002P009R001A014.skeleton,14,9
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C002P009R001A022.skeleton,22,9
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C003P015R001A011.skeleton,11,15
